	antennas	IF	scan	scantime	scansource	DRArr	DLArr
33	KP	1	4	20.125	1633+382	0j	0j
34	LA	1	4	20.125	1633+382	0j	0j
35	MK	1	4	20.125	1633+382	0j	0j
36	NL	1	4	20.125	1633+382	0j	0j
37	OV	1	4	20.125	1633+382	(-1.5057315126637818e-06+2.8841270161471e-06j)	(-8.266230474039929e-07-1.8971506313689332e-06j)
38	PT	1	4	20.125	1633+382	0j	0j
39	SC	1	4	20.125	1633+382	0j	0j
40	BR	1	5	20.18194580078125	3C345	0j	0j
41	FD	1	5	20.18194580078125	3C345	0j	0j
42	HN	1	5	20.18194580078125	3C345	0j	0j
43	KP	1	5	20.18194580078125	3C345	(-5.696388324612148e-06-8.43290458910213e-07j)	(-3.7957978243934734e-06-2.5909006744985316e-06j)
44	LA	1	5	20.18194580078125	3C345	(-1.846018717672503e-06-1.855622605785027e-06j)	(-4.117608496952172e-06+6.872484318846886e-07j)
45	MK	1	5	20.18194580078125	3C345	0j	0j
46	NL	1	5	20.18194580078125	3C345	0j	0j
47	OV	1	5	20.18194580078125	3C345	0j	0j
48	PT	1	5	20.18194580078125	3C345	0j	0j
49	SC	1	5	20.18194580078125	3C345	0j	0j
50	BR	1	6	20.71527862548828	1633+382	0j	0j
51	FD	1	6	20.71527862548828	1633+382	0j	0j
52	HN	1	6	20.71527862548828	1633+382	(-2.548014612365161e-06+6.073399756417883e-07j)	(2.8732642550802993e-06+9.196159123057592e-07j)
53	KP	1	6	20.71527862548828	1633+382	0j	0j
54	LA	1	6	20.71527862548828	1633+382	(-2.5480893037829863e-06+8.063077912280335e-07j)	(7.262131193987886e-07-1.4339131499354322e-06j)
55	MK	1	6	20.71527862548828	1633+382	0j	0j
56	NL	1	6	20.71527862548828	1633+382	0j	0j
57	OV	1	6	20.71527862548828	1633+382	0j	0j
58	PT	1	6	20.71527862548828	1633+382	0j	0j
59	SC	1	6	20.71527862548828	1633+382	0j	0j
60	BR	1	7	20.76388931274414	3C345	0j	0j
61	FD	1	7	20.76388931274414	3C345	0j	0j
62	HN	1	7	20.76388931274414	3C345	0j	0j
63	KP	1	7	20.76388931274414	3C345	(-1.0661635931032143e-05+1.593069704862576e-06j)	(-6.5582576192608345e-06+1.7941801689169152e-06j)
64	LA	1	7	20.76388931274414	3C345	0j	0j
65	MK	1	7	20.76388931274414	3C345	0j	0j
66	NL	1	7	20.76388931274414	3C345	0j	0j
67	OV	1	7	20.76388931274414	3C345	(1.9117094282426065e-06+3.409927356005465e-06j)	(4.875700043688761e-06+7.083540190279735e-07j)
68	PT	1	7	20.76388931274414	3C345	0j	0j
69	SC	1	7	20.76388931274414	3C345	0j	0j
70	BR	1	8	21.26388931274414	1633+382	0j	0j
71	FD	1	8	21.26388931274414	1633+382	0j	0j
72	HN	1	8	21.26388931274414	1633+382	0j	0j
73	KP	1	8	21.26388931274414	1633+382	(3.574529165055888e-07+3.1967878706553154e-06j)	(1.227803213536774e-06-4.151772838434302e-06j)
74	LA	1	8	21.26388931274414	1633+382	0j	0j
75	MK	1	8	21.26388931274414	1633+382	0j	0j
76	NL	1	8	21.26388931274414	1633+382	0j	0j
77	OV	1	8	21.26388931274414	1633+382	0j	0j
78	PT	1	8	21.26388931274414	1633+382	0j	0j
79	SC	1	8	21.26388931274414	1633+382	(1.2955376490227517e-06-1.6439407932922807e-06j)	(-4.740909757969314e-06+4.037675281124597e-06j)
80	BR	1	9	21.3125	3C345	0j	0j
81	FD	1	9	21.3125	3C345	0j	0j
82	HN	1	9	21.3125	3C345	0j	0j
83	KP	1	9	21.3125	3C345	0j	0j
84	LA	1	9	21.3125	3C345	(-2.6278323367621247e-06+5.837977342244569e-06j)	(3.936463968152573e-06-9.621693021688983e-07j)
85	MK	1	9	21.3125	3C345	0j	0j
86	NL	1	9	21.3125	3C345	(2.28936376367603e-06-8.27235073950658e-06j)	(2.6303599691357855e-06+2.9351314518965906e-06j)
87	OV	1	9	21.3125	3C345	0j	0j
88	PT	1	9	21.3125	3C345	0j	0j
89	SC	1	9	21.3125	3C345	0j	0j
90	BR	1	10	21.794443130493164	1633+382	(-3.161153386067101e-06+2.686795494176293e-06j)	(-6.968278553749944e-07+7.227769433896367e-07j)
91	FD	1	10	21.794443130493164	1633+382	0j	0j
92	HN	1	10	21.794443130493164	1633+382	(-2.6971540588557267e-06+2.51730358126514e-06j)	(2.4989037821156127e-06+3.7230792644696205e-07j)
93	KP	1	10	21.794443130493164	1633+382	0j	0j
94	LA	1	10	21.794443130493164	1633+382	0j	0j
95	MK	1	10	21.794443130493164	1633+382	0j	0j
96	NL	1	10	21.794443130493164	1633+382	0j	0j
97	OV	1	10	21.794443130493164	1633+382	0j	0j
98	PT	1	10	21.794443130493164	1633+382	0j	0j
99	SC	1	10	21.794443130493164	1633+382	0j	0j
100	BR	1	11	21.844444274902344	3C345	0j	0j
101	FD	1	11	21.844444274902344	3C345	0j	0j
102	HN	1	11	21.844444274902344	3C345	0j	0j
103	KP	1	11	21.844444274902344	3C345	(-2.7683348242887497e-06-5.448339253650317e-06j)	(2.320891293857787e-06-2.785928467244362e-06j)
104	LA	1	11	21.844444274902344	3C345	0j	0j
105	MK	1	11	21.844444274902344	3C345	0j	0j
106	NL	1	11	21.844444274902344	3C345	0j	0j
107	OV	1	11	21.844444274902344	3C345	0j	0j
108	PT	1	11	21.844444274902344	3C345	0j	0j
109	SC	1	11	21.844444274902344	3C345	(-8.287667631415273e-06+6.931618271221852e-06j)	(-5.425167661749219e-06+1.0785057892582162e-06j)
110	BR	1	12	22.287500381469727	CTA102	(-4.962937797192766e-06-1.319926599468285e-05j)	(1.9199066640028224e-06+1.4792606738433274e-05j)
111	FD	1	12	22.287500381469727	CTA102	(4.941740787834562e-07+2.9971002360503697e-06j)	(-1.169126503044454e-06+5.64864120609751e-06j)
112	HN	1	12	22.287500381469727	CTA102	0j	0j
113	KP	1	12	22.287500381469727	CTA102	0j	0j
114	LA	1	12	22.287500381469727	CTA102	0j	0j
115	MK	1	12	22.287500381469727	CTA102	0j	0j
116	NL	1	12	22.287500381469727	CTA102	0j	0j
117	OV	1	12	22.287500381469727	CTA102	0j	0j
118	PT	1	12	22.287500381469727	CTA102	0j	0j
119	SC	1	12	22.287500381469727	CTA102	0j	0j
120	BR	1	13	22.359722137451172	3C454.3	0j	0j
121	FD	1	13	22.359722137451172	3C454.3	0j	0j
122	HN	1	13	22.359722137451172	3C454.3	0j	0j
123	KP	1	13	22.359722137451172	3C454.3	0j	0j
124	LA	1	13	22.359722137451172	3C454.3	0j	0j
125	MK	1	13	22.359722137451172	3C454.3	(-1.3926585842080577e-06-6.755057487856545e-06j)	(1.9504968968202756e-06-7.922713499519691e-06j)
126	NL	1	13	22.359722137451172	3C454.3	0j	0j
127	OV	1	13	22.359722137451172	3C454.3	0j	0j
128	PT	1	13	22.359722137451172	3C454.3	0j	0j
129	SC	1	13	22.359722137451172	3C454.3	(1.4858140606711527e-05+3.4653732189725513e-06j)	(9.981090350568072e-07-1.3994510486586391e-05j)
130	BR	1	14	22.509723663330078	1633+382	0j	0j
131	FD	1	14	22.509723663330078	1633+382	(-2.457394172210692e-06+2.3799132647839905e-06j)	(-1.5778472072303883e-06+8.523072212399583e-08j)
132	HN	1	14	22.509723663330078	1633+382	0j	0j
133	KP	1	14	22.509723663330078	1633+382	0j	0j
134	LA	1	14	22.509723663330078	1633+382	0j	0j
135	MK	1	14	22.509723663330078	1633+382	0j	0j
136	NL	1	14	22.509723663330078	1633+382	0j	0j
137	OV	1	14	22.509723663330078	1633+382	(-7.058239346017497e-07+2.483843901925916e-06j)	(-1.4058667931750505e-06-1.9171011525321754e-08j)
138	PT	1	14	22.509723663330078	1633+382	0j	0j
139	SC	1	14	22.509723663330078	1633+382	0j	0j
140	BR	1	15	22.559722900390625	3C345	0j	0j
141	FD	1	15	22.559722900390625	3C345	0j	0j
142	HN	1	15	22.559722900390625	3C345	0j	0j
143	KP	1	15	22.559722900390625	3C345	0j	0j
144	LA	1	15	22.559722900390625	3C345	0j	0j
145	MK	1	15	22.559722900390625	3C345	(-7.654686796184038e-06+2.776341218402721e-06j)	(5.173919512819579e-06+2.571229220810177e-06j)
146	NL	1	15	22.559722900390625	3C345	0j	0j
147	OV	1	15	22.559722900390625	3C345	0j	0j
148	PT	1	15	22.559722900390625	3C345	(1.6445977814937025e-06+3.890282210958179e-06j)	(-5.886137186535202e-07+1.725932178691829e-06j)
149	SC	1	15	22.559722900390625	3C345	0j	0j
150	BR	1	16	22.984722137451172	CTA102	0j	0j
151	FD	1	16	22.984722137451172	CTA102	(4.594096972768461e-06-8.037475459746158e-07j)	(-8.609656558292812e-06-8.397371571768345e-07j)
152	HN	1	16	22.984722137451172	CTA102	0j	0j
153	KP	1	16	22.984722137451172	CTA102	0j	0j
154	LA	1	16	22.984722137451172	CTA102	0j	0j
155	MK	1	16	22.984722137451172	CTA102	0j	0j
156	NL	1	16	22.984722137451172	CTA102	0j	0j
157	OV	1	16	22.984722137451172	CTA102	(-6.939176714644493e-07-1.8465927171047987e-06j)	(-1.0708306799956864e-06-1.6067591216292411e-06j)
158	PT	1	16	22.984722137451172	CTA102	0j	0j
159	SC	1	16	22.984722137451172	CTA102	0j	0j
160	BR	1	17	23.049999237060547	3C454.3	0j	0j
161	FD	1	17	23.049999237060547	3C454.3	0j	0j
162	HN	1	17	23.049999237060547	3C454.3	0j	0j
163	KP	1	17	23.049999237060547	3C454.3	0j	0j
164	LA	1	17	23.049999237060547	3C454.3	0j	0j
165	MK	1	17	23.049999237060547	3C454.3	(1.604753767519684e-05-1.0765583044393025e-05j)	(5.726562988541488e-06+1.199325340381269e-05j)
166	NL	1	17	23.049999237060547	3C454.3	0j	0j
167	OV	1	17	23.049999237060547	3C454.3	0j	0j
168	PT	1	17	23.049999237060547	3C454.3	0j	0j
169	SC	1	17	23.049999237060547	3C454.3	(8.048844348669858e-06+2.9468155962209372e-06j)	(2.156330788292685e-05-1.0256243849321316e-05j)
170	BR	1	18	23.17500114440918	1633+382	0j	0j
171	FD	1	18	23.17500114440918	1633+382	(-1.503685500152327e-06+1.8669138811462607e-06j)	(-8.915640963326965e-07-1.918148168775515e-06j)
172	HN	1	18	23.17500114440918	1633+382	0j	0j
173	KP	1	18	23.17500114440918	1633+382	0j	0j
174	LA	1	18	23.17500114440918	1633+382	0j	0j
175	MK	1	18	23.17500114440918	1633+382	0j	0j
176	NL	1	18	23.17500114440918	1633+382	0j	0j
177	OV	1	18	23.17500114440918	1633+382	(-1.091517351356368e-06+3.7661734234037534e-06j)	(-1.0544141257217785e-06-1.3377787423010407e-06j)
178	PT	1	18	23.17500114440918	1633+382	0j	0j
179	SC	1	18	23.17500114440918	1633+382	0j	0j
180	BR	1	19	23.22361183166504	3C345	0j	0j
181	FD	1	19	23.22361183166504	3C345	0j	0j
182	HN	1	19	23.22361183166504	3C345	0j	0j
183	KP	1	19	23.22361183166504	3C345	0j	0j
184	LA	1	19	23.22361183166504	3C345	0j	0j
185	MK	1	19	23.22361183166504	3C345	0j	0j
186	NL	1	19	23.22361183166504	3C345	(-2.91623294135136e-06-8.017861003490833e-07j)	(-2.8919063160923544e-06+8.743300034180152e-07j)
187	OV	1	19	23.22361183166504	3C345	(-1.3891219061166888e-06+2.1189153749968593e-06j)	(-1.3341393415123085e-08+5.9536069421901615e-06j)
188	PT	1	19	23.22361183166504	3C345	0j	0j
189	SC	1	19	23.22361183166504	3C345	0j	0j
190	BR	1	20	23.63888931274414	CTA102	0j	0j
191	FD	1	20	23.63888931274414	CTA102	0j	0j
192	HN	1	20	23.63888931274414	CTA102	(2.213100612383199e-06-2.595014904133953e-06j)	(3.1327365058226776e-06-1.760277753199412e-06j)
193	KP	1	20	23.63888931274414	CTA102	0j	0j
194	LA	1	20	23.63888931274414	CTA102	0j	0j
195	MK	1	20	23.63888931274414	CTA102	(-2.1744545701255166e-06-1.1884757742921416e-06j)	(6.039238861699261e-06-8.134585748018356e-07j)
196	NL	1	20	23.63888931274414	CTA102	0j	0j
197	OV	1	20	23.63888931274414	CTA102	0j	0j
198	PT	1	20	23.63888931274414	CTA102	0j	0j
199	SC	1	20	23.63888931274414	CTA102	0j	0j
200	BR	1	21	23.698612213134766	3C454.3	(-2.1175671072095878e-06-7.505832621121801e-07j)	(1.6531201109772206e-06+3.2395386218727466e-06j)
201	FD	1	21	23.698612213134766	3C454.3	0j	0j
202	HN	1	21	23.698612213134766	3C454.3	0j	0j
203	KP	1	21	23.698612213134766	3C454.3	0j	0j
204	LA	1	21	23.698612213134766	3C454.3	0j	0j
205	MK	1	21	23.698612213134766	3C454.3	0j	0j
206	NL	1	21	23.698612213134766	3C454.3	0j	0j
207	OV	1	21	23.698612213134766	3C454.3	0j	0j
208	PT	1	21	23.698612213134766	3C454.3	0j	0j
209	SC	1	21	23.698612213134766	3C454.3	(-1.4312076724001274e-05-8.489879291297067e-06j)	(5.416260582428474e-06+9.519300537913291e-06j)
210	BR	1	22	23.84027862548828	1633+382	(7.783320125480859e-07+3.150125045146851e-06j)	(-5.188108508485209e-07-3.1998270177999696e-06j)
211	FD	1	22	23.84027862548828	1633+382	(2.850295340551508e-06+3.278750404028476e-06j)	(-2.7339886021653937e-06+4.469374781824188e-06j)
212	HN	1	22	23.84027862548828	1633+382	0j	0j
213	KP	1	22	23.84027862548828	1633+382	0j	0j
214	LA	1	22	23.84027862548828	1633+382	0j	0j
215	MK	1	22	23.84027862548828	1633+382	0j	0j
216	NL	1	22	23.84027862548828	1633+382	0j	0j
217	OV	1	22	23.84027862548828	1633+382	0j	0j
218	PT	1	22	23.84027862548828	1633+382	0j	0j
219	SC	1	22	23.84027862548828	1633+382	0j	0j
220	BR	1	23	23.90416717529297	3C345	0j	0j
221	FD	1	23	23.90416717529297	3C345	0j	0j
222	HN	1	23	23.90416717529297	3C345	0j	0j
223	KP	1	23	23.90416717529297	3C345	0j	0j
224	LA	1	23	23.90416717529297	3C345	(-8.902238522599874e-06+4.230827674657168e-06j)	(4.304497887380343e-06-6.728388151314942e-07j)
225	MK	1	23	23.90416717529297	3C345	0j	0j
226	NL	1	23	23.90416717529297	3C345	0j	0j
227	OV	1	23	23.90416717529297	3C345	(-2.4226394602806914e-06+7.71862618947969e-06j)	(2.112646915571324e-06+3.3834135496488687e-06j)
228	PT	1	23	23.90416717529297	3C345	0j	0j
229	SC	1	23	23.90416717529297	3C345	0j	0j
230	BR	1	24	24.29166603088379	CTA102	0j	0j
231	FD	1	24	24.29166603088379	CTA102	0j	0j
232	HN	1	24	24.29166603088379	CTA102	0j	0j
233	KP	1	24	24.29166603088379	CTA102	(-6.069729932499466e-06+1.088870759703965e-06j)	(8.838727093187442e-06+6.36461141163749e-06j)
234	LA	1	24	24.29166603088379	CTA102	0j	0j
235	MK	1	24	24.29166603088379	CTA102	0j	0j
236	NL	1	24	24.29166603088379	CTA102	0j	0j
237	OV	1	24	24.29166603088379	CTA102	(9.733885854639526e-08-4.247042090951334e-06j)	(2.5017977949168905e-06-6.062166191305277e-07j)
238	PT	1	24	24.29166603088379	CTA102	0j	0j
239	SC	1	24	24.29166603088379	CTA102	0j	0j
240	BR	1	25	24.372222900390625	3C454.3	0j	0j
241	FD	1	25	24.372222900390625	3C454.3	(-2.7338462793538127e-06+2.3757077575459561e-07j)	(-8.970049049640042e-08-9.477309457736859e-07j)
242	HN	1	25	24.372222900390625	3C454.3	0j	0j
243	KP	1	25	24.372222900390625	3C454.3	0j	0j
244	LA	1	25	24.372222900390625	3C454.3	0j	0j
245	MK	1	25	24.372222900390625	3C454.3	0j	0j
246	NL	1	25	24.372222900390625	3C454.3	0j	0j
247	OV	1	25	24.372222900390625	3C454.3	0j	0j
248	PT	1	25	24.372222900390625	3C454.3	(-8.642924291738766e-09+4.2506506675221426e-07j)	(1.9377126761973882e-06+1.8687876215837297e-06j)
249	SC	1	25	24.372222900390625	3C454.3	0j	0j
250	BR	1	26	24.815277099609375	CTA102	(-5.205806766651231e-06-3.950103198785647e-06j)	(1.712332197818146e-07+3.9725904925780234e-06j)
251	FD	1	26	24.815277099609375	CTA102	0j	0j
252	HN	1	26	24.815277099609375	CTA102	0j	0j
253	KP	1	26	24.815277099609375	CTA102	0j	0j
254	LA	1	26	24.815277099609375	CTA102	0j	0j
255	MK	1	26	24.815277099609375	CTA102	0j	0j
256	NL	1	26	24.815277099609375	CTA102	0j	0j
257	OV	1	26	24.815277099609375	CTA102	0j	0j
258	PT	1	26	24.815277099609375	CTA102	0j	0j
259	SC	1	26	24.815277099609375	CTA102	(5.491683006345651e-06+4.168493488951934e-06j)	(-1.7686684221981791e-06-2.180190007628583e-05j)
260	BR	1	27	24.879165649414062	3C454.3	0j	0j
261	FD	1	27	24.879165649414062	3C454.3	(6.403568622901239e-07+2.2459655991470297e-06j)	(1.817901007107646e-06-2.9508707492094247e-06j)
262	HN	1	27	24.879165649414062	3C454.3	0j	0j
263	KP	1	27	24.879165649414062	3C454.3	0j	0j
264	LA	1	27	24.879165649414062	3C454.3	0j	0j
265	MK	1	27	24.879165649414062	3C454.3	0j	0j
266	NL	1	27	24.879165649414062	3C454.3	0j	0j
267	OV	1	27	24.879165649414062	3C454.3	0j	0j
268	PT	1	27	24.879165649414062	3C454.3	(-2.263155063619288e-06-3.6871048808250153e-06j)	(1.0933136213139707e-06+7.961551857082377e-07j)
269	SC	1	27	24.879165649414062	3C454.3	0j	0j
270	BR	1	28	25.13888931274414	CTA102	0j	0j
271	FD	1	28	25.13888931274414	CTA102	0j	0j
272	HN	1	28	25.13888931274414	CTA102	0j	0j
273	KP	1	28	25.13888931274414	CTA102	0j	0j
274	LA	1	28	25.13888931274414	CTA102	(5.237022230831175e-06-5.974441268846855e-06j)	(1.0985347389107169e-07+5.513376246282493e-06j)
275	MK	1	28	25.13888931274414	CTA102	0j	0j
276	NL	1	28	25.13888931274414	CTA102	0j	0j
277	OV	1	28	25.13888931274414	CTA102	(7.772644357748229e-06+2.325468704219752e-06j)	(-3.262467350208102e-06-5.468729837978295e-06j)
278	PT	1	28	25.13888931274414	CTA102	0j	0j
279	SC	1	28	25.13888931274414	CTA102	0j	0j
280	BR	1	29	25.219444274902344	3C454.3	0j	0j
281	FD	1	29	25.219444274902344	3C454.3	(4.680390090393512e-06-1.6149183516873528e-06j)	(2.5304270306665793e-06+9.66334226441487e-07j)
282	HN	1	29	25.219444274902344	3C454.3	0j	0j
283	KP	1	29	25.219444274902344	3C454.3	0j	0j
284	LA	1	29	25.219444274902344	3C454.3	0j	0j
285	MK	1	29	25.219444274902344	3C454.3	0j	0j
286	NL	1	29	25.219444274902344	3C454.3	0j	0j
287	OV	1	29	25.219444274902344	3C454.3	(-1.5380077831056992e-06-4.116053917431554e-06j)	(-6.11626762604653e-07-2.4336775204377423e-06j)
288	PT	1	29	25.219444274902344	3C454.3	0j	0j
289	SC	1	29	25.219444274902344	3C454.3	0j	0j
290	BR	1	30	25.545833587646484	CTA102	0j	0j
291	FD	1	30	25.545833587646484	CTA102	0j	0j
292	HN	1	30	25.545833587646484	CTA102	0j	0j
293	KP	1	30	25.545833587646484	CTA102	(-6.154226159521439e-06+1.7566103499143812e-06j)	(-4.0014643862332465e-06-5.880473090901155e-07j)
294	LA	1	30	25.545833587646484	CTA102	0j	0j
295	MK	1	30	25.545833587646484	CTA102	0j	0j
296	NL	1	30	25.545833587646484	CTA102	0j	0j
297	OV	1	30	25.545833587646484	CTA102	0j	0j
298	PT	1	30	25.545833587646484	CTA102	0j	0j
299	SC	1	30	25.545833587646484	CTA102	(3.013007473732775e-06-3.4514620272911213e-06j)	(-3.931468348070239e-06-1.0150580536475215e-05j)
300	BR	1	31	25.615280151367188	3C454.3	0j	0j
301	FD	1	31	25.615280151367188	3C454.3	0j	0j
302	HN	1	31	25.615280151367188	3C454.3	0j	0j
303	KP	1	31	25.615280151367188	3C454.3	(1.1644560879401102e-07-1.344760702217988e-06j)	(-9.991953227569413e-07+6.735244057853015e-07j)
304	LA	1	31	25.615280151367188	3C454.3	0j	0j
305	MK	1	31	25.615280151367188	3C454.3	0j	0j
306	NL	1	31	25.615280151367188	3C454.3	0j	0j
307	OV	1	31	25.615280151367188	3C454.3	(-1.7607966789650913e-06+3.6645467862445925e-06j)	(-4.682166443972568e-07+3.4046684700633847e-06j)
308	PT	1	31	25.615280151367188	3C454.3	0j	0j
309	SC	1	31	25.615280151367188	3C454.3	0j	0j
310	BR	1	32	26.04166603088379	3C454.3	(-4.4605399053679555e-06-6.336523419211125e-06j)	(-1.5593728121939901e-06+6.92974285440373e-06j)
311	FD	1	32	26.04166603088379	3C454.3	0j	0j
312	HN	1	32	26.04166603088379	3C454.3	0j	0j
313	KP	1	32	26.04166603088379	3C454.3	0j	0j
314	LA	1	32	26.04166603088379	3C454.3	0j	0j
315	MK	1	32	26.04166603088379	3C454.3	0j	0j
316	NL	1	32	26.04166603088379	3C454.3	(9.004399503777e-07+6.529857640888755e-07j)	(2.5122025479395343e-06-3.8868882141067285e-06j)
317	OV	1	32	26.04166603088379	3C454.3	0j	0j
318	PT	1	32	26.04166603088379	3C454.3	0j	0j
319	SC	1	32	26.04166603088379	3C454.3	0j	0j
320	BR	1	33	26.28611183166504	CTA102	0j	0j
321	FD	1	33	26.28611183166504	CTA102	0j	0j
322	HN	1	33	26.28611183166504	CTA102	0j	0j
323	KP	1	33	26.28611183166504	CTA102	0j	0j
324	LA	1	33	26.28611183166504	CTA102	(3.761188106708774e-07+4.160910060291162e-06j)	(-2.8845143935339608e-06-2.1736438908874716e-06j)
325	MK	1	33	26.28611183166504	CTA102	0j	0j
326	NL	1	33	26.28611183166504	CTA102	0j	0j
327	OV	1	33	26.28611183166504	CTA102	0j	0j
328	PT	1	33	26.28611183166504	CTA102	0j	0j
329	SC	1	33	26.28611183166504	CTA102	(-1.8054581026153326e-06+3.564326874483157e-06j)	(3.65590471113235e-06-9.982571155380099e-06j)
330	BR	1	34	26.358333587646484	3C454.3	0j	0j
331	FD	1	34	26.358333587646484	3C454.3	0j	0j
332	HN	1	34	26.358333587646484	3C454.3	0j	0j
333	KP	1	34	26.358333587646484	3C454.3	0j	0j
334	LA	1	34	26.358333587646484	3C454.3	(1.2287466132459997e-06-2.390590020204109e-06j)	(1.788680730980796e-06-1.9372664868494056e-07j)
335	MK	1	34	26.358333587646484	3C454.3	0j	0j
336	NL	1	34	26.358333587646484	3C454.3	0j	0j
337	OV	1	34	26.358333587646484	3C454.3	0j	0j
338	PT	1	34	26.358333587646484	3C454.3	(3.3555805921953545e-07-1.6092362871961616e-07j)	(-1.488178943255552e-06+1.4940647522647281e-06j)
339	SC	1	34	26.358333587646484	3C454.3	0j	0j
340	BR	1	35	26.941665649414062	CTA102	(-2.8255198023481377e-06-1.1860484467598606e-07j)	(6.150266422162564e-06-9.656325009426036e-06j)
341	FD	1	35	26.941665649414062	CTA102	0j	0j
342	HN	1	35	26.941665649414062	CTA102	0j	0j
343	KP	1	35	26.941665649414062	CTA102	(3.3304183068186506e-06+5.850959727271651e-06j)	(2.138242827576314e-06-2.283897453016908e-06j)
344	LA	1	35	26.941665649414062	CTA102	0j	0j
345	MK	1	35	26.941665649414062	CTA102	0j	0j
346	NL	1	35	26.941665649414062	CTA102	0j	0j
347	OV	1	35	26.941665649414062	CTA102	0j	0j
348	PT	1	35	26.941665649414062	CTA102	0j	0j
349	SC	1	35	26.941665649414062	CTA102	0j	0j
350	BR	1	36	27.008331298828125	3C454.3	0j	0j
351	FD	1	36	27.008331298828125	3C454.3	0j	0j
352	HN	1	36	27.008331298828125	3C454.3	0j	0j
353	KP	1	36	27.008331298828125	3C454.3	0j	0j
354	LA	1	36	27.008331298828125	3C454.3	0j	0j
355	MK	1	36	27.008331298828125	3C454.3	0j	0j
356	NL	1	36	27.008331298828125	3C454.3	0j	0j
357	OV	1	36	27.008331298828125	3C454.3	(2.962666562908135e-06+1.5980880063911955e-06j)	(4.0584526319026474e-06-3.9584751513119085e-06j)
358	PT	1	36	27.008331298828125	3C454.3	(-1.65217112612215e-06-7.592834013473363e-08j)	(-9.675249586744461e-07-1.5006197193292683e-06j)
359	SC	1	36	27.008331298828125	3C454.3	0j	0j
360	BR	1	37	27.656944274902344	CTA102	0j	0j
361	FD	1	37	27.656944274902344	CTA102	0j	0j
362	HN	1	37	27.656944274902344	CTA102	(4.553847288234385e-07+7.018693147705008e-06j)	(-2.3027808457100363e-07-3.049247620847577e-06j)
363	KP	1	37	27.656944274902344	CTA102	(4.627282466928794e-06+2.8515833675825264e-06j)	(2.8555156928453433e-06-1.85804085776353e-07j)
364	LA	1	37	27.656944274902344	CTA102	0j	0j
365	MK	1	37	27.656944274902344	CTA102	0j	0j
366	NL	1	37	27.656944274902344	CTA102	0j	0j
367	OV	1	37	27.656944274902344	CTA102	0j	0j
368	PT	1	37	27.656944274902344	CTA102	0j	0j
369	SC	1	37	27.656944274902344	CTA102	0j	0j
370	BR	1	38	27.72222137451172	3C454.3	0j	0j
371	FD	1	38	27.72222137451172	3C454.3	(-1.7602317559632662e-06+1.5603816653928418e-06j)	(-8.566972207712652e-07+3.4091363934898166e-06j)
372	HN	1	38	27.72222137451172	3C454.3	0j	0j
373	KP	1	38	27.72222137451172	3C454.3	0j	0j
